Mouse Action,Traveled Distance,Elapsed Time,length_of_line,largest_deviation,User
2,641.7953466,11.778,611.7360542,37.00615624,35
2,397.2280001,7.223,362.1739913,46.46661661,35
2,2273.338647,9.797,370.2998785,210.8966396,35
2,405.4942731,3.042,379.4759544,25.89096854,35
2,168.6879048,2.496,152.2268045,22.15772716,35
1,519.2021675,2.122,220.7917571,203.1416417,35
2,3242.968823,31.372,521.1448935,718.4566225,35
2,105.9711287,0.998,90.13878189,19.30356683,35
2,840.6136136,2.668,624.8327776,57.50018451,35
2,122.5866342,7.941,119.1049957,11.86348223,35
2,656.2488897,0.858,591.8825897,48.12609882,35
2,2288.884806,9.438,502.7573968,569.0159943,35
2,1310.639077,3.105,542.1162237,426.6465195,35
2,334.8467965,1.138,304.1710045,61.95856843,35
2,6033.121311,32.916,196.0637651,661.5398817,35
2,1623.197884,6.037,461.7055339,703.8642082,35
2,604.6619586,1.731,546.3231644,14.77513773,35
2,1586.635599,2.761,466.8618639,615.098431,35
2,1730.133534,499.624,316.9258588,262.3326487,35
2,168.2841164,0.811,159.3141551,11.3235387,35
1,2489.289645,33.868,25,573,35
2,157.4069032,1.919,99.14131329,19.00317776,35
2,811.6606729,5.273,468.7344664,161.6949583,35
2,41.0016774,1.7,19.10497317,4.449103342,35
2,401.283656,3.775,366.9945504,52.98716284,35
2,223.6795661,8.112,112.5788612,56.1295427,35
2,3946.528368,38.22,109.7132626,712.5847698,35
2,492.3685024,1.466,348.7606629,89.05247438,35
2,445.7642132,2.496,360.7020931,94.32437639,35
2,6472.555884,42.479,707.5485849,1152.705295,35
5,755.9721579,1.466,637.9749211,185.3583834,35
1,617.5630076,2.558,357.4185222,144.9952836,35
1,1567.151995,1.56,1161.991824,391.87453,35
3,388.300957,1.264,386.1567039,14.63913469,35
1,1205.612028,1.591,1169.903415,58.64672171,35
1,1055.945755,5.928,272.4646766,397.5854828,35
1,855.3048271,18.939,85.80209788,114.8223673,35
1,237.7330346,4.743,107.6150547,64.83293642,35
1,548.0459123,11.404,233.3088082,17.83044554,35
5,1310.28377,12.901,1188.048821,73.7528614,35
1,458.281376,1.919,409.8902292,78.60885111,35
1,3107.475667,105.317,143.586211,481.1952311,35
1,1950.908043,4.181,429.004662,78.23691203,35
2,1247.816073,9.672,270.029628,301.8483587,35
3,368.3142588,2.247,181.463495,22.197302,35
1,1425.345428,1.279,625.9792329,282.9007588,35
2,1050.779892,2.761,933.2036219,124.7284057,35
1,109.1230657,1.498,108.4619749,4.997143012,35
3,139.4996394,2.636,139.0143877,3.309010006,35
2,40.21110255,0.811,39.20459157,3.060865965,35
1,484.0381533,5.164,432.9457241,27.40759255,35
2,4809.036697,190.103,340.0014706,689.1529016,35
2,1758.052358,10.468,723.5910447,655.3314935,35
2,16685.56756,988.11,61.07372594,802.6855943,35
2,1335.552742,3.214,48.16637832,58.46401782,35
2,2649.46873,7.472,53.15072906,65.28602827,35
1,989.7412174,1.513,689.7485049,275.374283,35
2,187.2963561,1.544,98.08669635,66.70629396,35
2,282.6618447,1.529,279.0017921,6.88884464,35
1,4631.431956,10.811,146.2190138,1174.580484,35
3,106.9312107,1.076,99.24716621,14.47900283,35
2,1432.73112,2.434,504.1200254,42.23200612,35
1,1318.594906,2.761,781.9155965,125.7322407,35
2,7766.605591,19.063,267.5892375,941.2037734,35
1,204.0431482,1.638,146.3215637,36.19425508,35
1,148.6547019,2.434,46.17358552,47.25645573,35
3,681.3066846,9.282,128.4717868,57.3511133,35
2,1162.446918,12.526,321.7530109,240.9146065,35
1,6258.363002,775.185,669.2831987,447.2008271,35
1,765.9392487,1.419,481.5516587,201.7602852,35
3,106.1728618,2.434,104,2,35
1,1403.864593,3.182,1359.360511,93.26885615,35
3,701.1971948,8.096,322.9133011,93.15503543,35
1,596.140237,0.811,564.2871609,64.10565844,35
1,462.0234409,0.546,146.4001366,205.7443435,35
2,1462.156096,3.62,994.6381251,125.6004539,35
2,247.3744079,3.806,160.2529251,30.02753302,35
1,1120.325371,0.733,1110.440003,33.46151067,35
1,389.4861738,1.248,275.7752708,130.0624233,35
1,824.718577,1.888,469.0799505,163.0894689,35
2,60.49191955,18.876,59.21148537,3.293279991,35
2,1394.197126,3.339,1242.414585,224.5997459,35
2,234.088379,2.262,221.054292,30.66215064,35
2,534.4072622,1.731,504.833636,65.79989453,35
2,317.3511557,2.543,217.4074516,44.72247814,35
2,248.0628558,3.837,170.7424962,53.95844741,35
1,1234.954789,2.106,630.8953954,122.8032421,35
1,5838.100699,143.193,300.0266655,723.3490385,35
3,110.9704996,2.496,107.1680923,3.947070355,35
2,1565.239785,24.352,1378.608356,152.1251478,35
2,702.6068134,15.086,460.2195128,97.15798386,35
2,4600.101421,13.479,1194.623372,461.4835212,35
5,1515.547419,3.276,858.1142115,207.2474708,35
2,863.5058184,3.089,521.0767698,120.6386537,35
2,572.4297024,2.449,497.4384384,66.93692612,35
2,88.03358117,0.827,75.02666193,15.98098555,35
2,972.3646244,11.575,177.2004515,70.14654814,35
2,691.557243,3.525,656.7069362,80.83362163,35
1,1504.887848,1.857,1347.546289,232.79794,35
3,169.7938221,3.838,155.0290295,13.99737847,35
2,363.8693504,0.702,339.5585369,37.90804412,35
2,1663.494627,9.516,1174.084324,177.4634034,35
2,355.5951873,3.027,211.1421322,58.89871372,35
2,2197.484387,26.286,17.69180601,458.6303961,35
2,20.53546016,1.077,19.6977156,0.913811549,35
2,321.2836706,3.152,319.0438841,9.180555233,35
2,291.9588208,9.718,262.2308144,19.5057168,35
2,330.142685,1.388,274.3446737,48.94572881,35
1,1280.957661,3.729,521.6933965,119.5261439,35
1,43.48720451,1.903,29.42787794,14.00032992,35
1,621.1567744,9.422,538.1338124,22.0354115,35
1,689.0094372,0.562,395.9040288,145.9141504,35
2,2153.065851,27.003,1221.648886,444.2929604,35
2,575.8181252,1.763,482.8923275,24.30148364,35
2,246.6280779,1.872,65.19202405,48.90168769,35
2,240.5210301,1.903,159.8624409,56.44853132,35
2,77.17234904,1.232,72.00694411,12.56823229,35
2,241.5014784,2.574,144.3606595,63.25823139,35
2,162.5229543,1.388,158.7765726,10.46124106,35
2,175.3745249,3.728,100.623059,17.44133022,35
2,373.9225129,0.92,371.7472259,16.19917939,35
1,430.1653273,41.169,92.43916919,53.89490239,35
1,284.611859,16.833,210.7059563,4.798155771,35
2,11014.68704,1648.385,304.1792235,648.7129454,35
2,960.1377364,3.448,652.6813924,298.6725258,35
2,966.2644386,2.761,655.3060354,316.386526,35
2,474.3191476,19.688,367.0122614,55.93818562,35
2,40.36780728,0.811,15.65247584,17.44133022,35
2,26.57742103,0.967,21.84032967,0.824163384,35
2,1262.013036,139.091,348.4207227,249.9392095,35
2,509.0794436,1.95,388.0670045,35.05580181,35
2,163.7412816,1.201,29.06888371,39.04518699,35
2,2214.390147,32.729,362.3285802,245.6471967,35
2,407.9692925,6.833,350.1156952,33.07478117,35
2,869.3957797,6.723,359.1127957,244.6696444,35
2,422.3127255,2.886,358.0223457,41.56723786,35
2,857.1515635,63.742,356.3509506,147.4220846,35
2,472.2839876,2.917,382.8955471,79.94608512,35
2,1041.420517,25.818,381.0052493,196.3936196,35
2,639.4678798,3.105,374.1617297,143.9965547,35
5,79.88720585,1.918,20.24845673,20.00152433,35
2,11737.13385,1046.58,347.0360212,966.2743333,35
2,1982.304716,40.966,40.60788101,331.8813901,35
2,483.3103123,3.744,335.0373114,51.17340493,35
2,1513.879601,22.246,364.3089348,201.6859675,35
2,424.8062106,2.824,352.2044861,37.04666044,35
2,2754.928444,42.292,454.0099118,569.4258942,35
1,1376.964375,1.716,1043.349414,242.7058439,35
3,268.0107311,1.435,244.0184419,7.94202268,35
2,77.1967418,1.233,77.1038261,0.557689575,35
2,836.3550716,6.505,824.3718821,34.68094997,35
2,884.0634153,30.249,831.1780796,67.94211901,35
2,938.1804215,2.246,921.1150851,66.58342806,35
2,955.5135364,6.521,911.9298219,77.18137768,35
2,85.54900043,2.792,12.64911064,29.40918224,35
2,100.3382015,6.895,23.60084744,19.23659738,35
2,835.4038464,1.248,816.8898335,24.87605938,35
2,952.0500085,5.085,826.8137638,86.69908889,35
1,47.05331845,2.528,21.54065923,0.928476691,35
3,27.85730076,2.542,25.70992026,1.750297144,35
2,335.7170817,13.963,25.07987241,60.92534982,35
2,861.6129214,1.404,838.0053699,69.2740191,35
2,984.6114755,6.286,856.2785762,167.9605259,35
1,54.14355796,1.731,20.59126028,21.8539319,35
3,114.921647,1.763,114.3547113,2.229903754,35
2,575.9230005,10.577,38.94868419,128.4510659,35
2,148.3376304,6.365,19.31320792,31.42926865,35
2,1702.536049,7.909,883.2496816,36.16417947,35
2,1012.653538,2.2,869.3842649,134.7022309,35
2,1128.791008,1.763,929.3314802,140.5063777,35
2,1041.200249,1.467,1003.969123,56.39814881,35
1,144.8256587,3.323,15.29705854,15.10094241,35
3,35.52904738,2.73,34.4818793,1.624041414,35
1,112.8191521,0.967,45.54119015,29.75328479,35
2,281.4319264,11.217,218.2154898,26.39592636,35
2,25.52964075,5.975,13.92838828,9.046272799,35
2,148.9905978,11.045,9.899494937,20.50609665,35
2,18.42468319,5.351,5,8,35
3,446.4694636,6.131,51.41984053,29.4438875,35
2,626.7759075,31.886,16.64331698,95.77417784,35
2,947.7910953,1.061,934.7817927,39.52366241,35
2,607.506191,5.179,13.34166406,228.2323993,35
2,1216.638275,8.424,1142.303375,76.07173534,35
2,1073.121818,19.827,871.5991051,29.26460095,35
3,184.1940089,2.293,182.463695,6.982210899,35
2,321.4010601,18.268,20.61552813,38.51465726,35
2,94.62973498,4.555,15.29705854,19.80772965,35
1,33.00945312,1.513,17.08800749,7.841756862,35
2,390.6006333,6.833,194.6997689,93.74433316,35
2,453.4458039,10.764,360.3470549,37.88014863,35
2,18.74000584,4.305,6.403124237,7.027819285,35
2,26.134805,0.749,21.1896201,3.397890083,35
3,276.1604316,2.309,274.5268657,6.94285419,35
2,309.4020975,20.078,296.2195132,29.90687516,35
1,1466.021724,17.051,876.1078701,119.694165,35
2,307.4411694,11.467,159.0282994,79.51414968,35
2,2498.804675,21.357,13,762,35
2,832.9186873,1.482,799.1726972,71.17735653,35
1,34.93807435,1.591,34.05877273,2.877379076,35
3,317.5050892,2.714,314.8142309,12.52167028,35
2,1353.364633,5.944,1243.569459,138.5141768,35
2,7635.258529,36.379,1106.447016,756.2395557,35
2,1501.913171,3.088,869.0828499,184.3529648,35
2,4357.640425,12.027,700.4055968,600.5891471,35
2,1093.895893,5.85,789.0405566,126.159548,35
2,216.4398983,2.09,3,100,35
2,213.334553,1.638,211.2652361,7.161613655,35
2,632.0534392,1.607,526.459875,68.94352585,35
2,292.2992314,1.498,266.5408036,40.54913864,35
1,1025.961351,9.501,928.2181856,114.897555,35
2,242.7527571,1.763,172.5253605,51.28521382,35
1,54,0.577,54,0,35
1,253.3875744,0.765,247.0728637,19.34247221,35
3,361.3969754,0.873,360.0124998,8.974688384,35
2,7924.081116,29.999,1272.470432,509.6440623,35
2,567.2235046,12.808,525.5473337,71.30470957,35
1,644.6212278,5.273,567.6706792,47.48351639,35
5,2377.573671,490.717,516.3496877,271.6589229,35
1,555.817684,1.17,431.9675914,44.23017,35
1,1397.276822,1.185,1227.030969,112.8235582,35
2,3540.892518,15.601,1166.794755,567.1623027,35
2,2377.14724,27.503,637.3774392,607.1363312,35
2,39.98602919,1.045,12.08304597,11.00715832,35
2,666.9163502,2.948,500.1459787,83.94549149,35
2,793.2056917,4.306,170.425937,227.9582597,35
1,90.05930158,1.872,86.37129153,10.60537574,35
2,65.15126113,1.373,59.03388857,9.587713323,35
2,128.3174421,2.559,9,36,35
2,169.6062549,1.264,68.35934464,69.04688781,35
2,534.0644858,1.061,439.655547,91.42156917,35
2,324.8582801,1.373,284.1918366,68.02447329,35
1,3718.487502,69.685,367.2342577,291.0376627,35
1,426.5678333,16.614,90.69729875,90.79652993,35
2,3140.181494,94.973,331.651926,749.0564069,35
2,917.4187257,8.284,593.859411,181.5598069,35
2,1789.941332,7.768,734.0245228,638.4527839,35
2,405.4734285,5.475,364.5449218,23.4292113,35
2,296.6533907,4.103,226.8942485,63.73013021,35
2,382.0862872,4.213,142.8635713,138.6987587,35
1,107.5409328,1.684,67.47592163,40.17729487,35
1,71.29340365,4.477,57.31491952,14.65586983,35
3,112.2074175,1.623,111.2205017,2.913131977,35
2,237.2137487,19.25,80.39900497,38.01042067,35
2,146.3666005,1.092,144.3086969,5.044741001,35
1,217.0301451,5.492,65.36818798,56.93901139,35
2,66.88045619,8.517,62.39390996,3.814474845,35
3,78.0833873,1.435,5.830951895,21.43732314,35
2,205.9203017,6.069,183.0682933,15.86293261,35
2,176.1601721,0.967,111.0855526,16.97790537,35
1,189.4324141,4.789,65.520989,72.93845946,35
2,75.71058763,2.964,75.42545989,2.969819479,35
2,248.7032537,2.262,195.1256006,23.1030679,35
2,172.9053604,1.076,137.7534029,0.929196647,35
1,85.79710581,1.435,60.53924347,10.72031897,35
2,289.2266127,2.278,63.63961031,16.97056275,35
2,196.6960919,19.032,184.6104006,13.04368547,35
2,165.7897478,1.014,164.8393157,6.515435929,35
2,132.8648198,1.872,60.41522987,18.29009014,35
1,298.075934,15.756,71.0070419,52.61449991,35
2,124.3670529,10.358,65.03076195,13.36290663,35
2,149.7548816,0.842,149.5626959,2.96196854,35
1,179.3563067,1.856,70.23531875,69.35257199,35
1,73.56169079,5.6,63.00793601,13.14120177,35
1,108.447373,0.874,63,33,35
3,9,2.73,9,0,35
2,669.4436679,66.815,132.0037878,79.14924391,35
2,128.5486758,0.811,128.0351514,4.467523127,35
1,161.5799933,7.832,80.99382693,58.42420564,35
1,122.9561931,3.136,66.2721661,10.50214654,35
3,79.58614915,1.185,79.51100553,0.45276751,35
1,111.0180703,15.772,13.45362405,18.65668307,35
2,367.6640425,4.103,52.34500931,29.68764397,35
2,222.2188908,13.447,165.8734457,18.18253661,35
2,132.287593,0.952,132.0757358,1.377997244,35
1,136.1345526,1.981,67.67569726,31.14855236,35
2,91.86472115,7.488,41.43669871,19.45135653,35
2,967.6521713,9.937,468.0683711,70.92980866,35
2,468.8412823,10.093,450.1555287,44.15362854,35
2,212.7243127,1.778,184.1738309,13.07460451,35
2,417.976629,11.372,184.7159982,16.77169292,35
1,696.2940986,12.043,97.86214794,126.5249155,35
2,720.7498589,7.971,450.6395455,206.6795977,35
2,386.7528668,3.011,353.1713465,38.38080335,35
5,22.65028154,2.652,12.08304597,8.193298297,35
2,130.230214,0.889,119.0168055,20.09800204,35
2,433.4705169,4.165,353.909593,58.19000222,35
2,29.55355771,1.185,28.17800561,3.052025796,35
2,225.046938,3.634,104.4796631,35.81558257,35
2,115.4169441,4.352,87.02298547,29.53242739,35
2,270.0289882,6.568,194.1648784,22.98046916,35
2,278.2360202,1.592,247.4772717,53.93222541,35
2,431.3173894,6.786,252.970354,55.84053537,35
3,308.3110758,3.541,173.0115603,53.0311384,35
2,316.4261378,0.921,309.4543585,10.01440088,35
2,330.2844732,1.731,324,21,35
2,105.4646268,2.434,60.29925373,4.577171075,35
2,101.8222411,1.326,74.88658091,23.63574326,35
2,106.2378324,2.512,40.24922359,14.75804865,35
3,249.0731457,1.779,217.1750446,27.36962716,35
2,525.2020438,5.897,266.8126684,199.4920268,35
3,289.4969991,3.26,180.6017719,44.98848442,35
2,315.5314832,1.357,300.4080558,32.09967181,35
2,295.644454,1.482,286.0856515,21.73824506,35
2,14.84161925,4.056,10.04987562,3.880645042,35
2,141.9975707,4.165,24.35159132,55.64318085,35
2,26.63155656,0.842,16.55294536,8.034823841,35
2,44.74325659,0.968,13,19,35
1,63.24969732,0.78,27.29468813,19.34442326,35
1,118.9866597,2.418,56.92099788,19.92234926,35
3,49.33416598,1.139,48.83646179,2.272891932,35
2,41.42676561,2.964,19.84943324,4.433375952,35
2,63.85565608,1.685,48.27007354,11.45637368,35
2,582.0978215,13.338,476.7661901,38.14238589,35
2,30.59665145,4.555,20.39607805,4.902903378,35
2,366.1350374,14.524,135.0592463,80.77195973,35
2,2497.962388,20.966,270.1481075,487.7398595,35
2,96.45019144,0.749,90.60353194,11.51169251,35
2,3432.557109,199.712,708.0204799,582.2345704,35
1,1469.770851,3.291,323.2228334,311.042382,35
1,25.61588905,1.545,8.94427191,4.024922359,35
1,446.285989,1.67,287,153.7317073,35
1,171.893503,11.107,52.39274759,25.93870454,35
2,4784.511892,476.13,483.0538272,781.4988283,35
2,621.9146331,1.233,595.7851962,73.53657036,35
2,1018.12401,4.868,869.1052871,191.580931,35
2,691.3511016,8.533,601.519742,40.3860394,35
2,377.3904331,3.26,366.1966685,26.47757567,35
2,418.3834831,6.973,29.41088234,161.8448554,35
2,331.4376093,4.009,215.1023012,84.62949906,35
2,263.9570039,1.591,218.6869909,27.39989231,35
2,842.8860563,6.942,639.5076231,133.1993504,35
1,850.1704404,0.874,793.6976754,123.7675289,35
2,1941.936278,4.196,450.2499306,796.524276,35
2,1309.95381,1.904,1259.571753,124.0762979,35
2,3254.994616,3.105,1196.737231,120.6697646,35
2,1866.411143,4.664,135.4178718,299.6871791,35
2,1378.168128,7.69,503.361699,569.2983804,35
2,1005.068711,3.229,817.6704715,174.4284586,35
2,649.151904,2.496,581.8840091,99.91166469,35
1,849.3067237,1.934,822.3442102,68.11016519,35
3,83.14672159,13.15,81.61494961,3.381733387,35
1,406.5815592,1.311,20.22374842,27.64077106,35
3,61.12794571,0.967,51.19570294,5.820801022,35
2,35,1.232,19,0,35
2,1989.86686,5.959,12,684,35
2,377.2261775,6.88,146.5639792,62.03434193,35
2,2268.008012,50.701,601.8513105,226.7437116,35
2,466.3203694,3.495,348.0517203,27.37524179,35
5,55.75382211,1.794,26.17250466,6.571782191,35
2,308.4628639,2.62,228.2148111,68.86056135,35
2,140.7975496,1.014,140.4599587,3.531255488,35
2,1225.339927,3.401,631.9256285,362.66293,35
2,1284.105485,4.68,904.1111657,157.9938457,35
2,1015.1205,4.072,845.4211968,75.65577991,35
2,620.3876931,0.937,596.7721508,60.23236833,35
2,1039.067161,2.574,863.0347618,73.87303829,35
2,76.02271555,2.714,75.02666193,0.999644634,35
1,48.42650672,3.417,8.062257748,19.10134913,35
2,235.2698914,14.04,200.0224987,24.02729708,35
2,297.4800262,2.699,142.8040616,24.71918488,35
1,112.5427029,1.263,66.57326791,34.00764408,35
2,2623.714432,4.166,590.4879338,745.5529144,35
1,994.8469303,1.185,968.6180878,61.91501145,35
2,1657.310525,26.208,119.3649865,355.6821916,35
2,1367.906551,3.245,890.6654815,63.50756953,35
1,748.4160607,2.917,572.9310604,72.4153443,35
3,102.8202146,2.184,102.1224755,4.475018822,35
2,139.0653701,1.872,120.0041666,8.708030976,35
2,712.3249375,3.417,489.7438106,59.92725046,35
1,998.8685797,1.576,852.3496935,158.1839015,35
2,155.7637293,0.795,33.83784863,74.76834676,35
2,926.4851704,2.839,881.4108009,113.8379515,35
2,1081.586719,1.56,623.2856488,270.2083713,35
2,1102.574318,3.104,1021.295746,38.20440863,35
2,142.5072941,1.108,142.2708684,0.969980724,35
1,112.6269808,1.107,63.69458376,27.85166172,35
1,47.061008,0.998,46.17358552,1.645962711,35
2,844.2556953,23.962,93.04837452,107.6214394,35
2,132.1717168,1.061,132.0037878,1.136331029,35
1,94.5823615,1.046,68.42514158,31.0996799,35
2,2228.032709,11.888,644.2057125,263.502786,35
1,517.6534999,3.947,354.5391375,81.3450391,35
2,844.8622253,3.151,674.1312929,75.8190586,35
1,1011.874244,1.435,869.5084818,89.60579641,35
2,124.1872741,2.621,122.7028932,5.67223789,35
2,3203.057109,4.883,265.6557923,562.393158,35
2,985.6988943,3.12,883.8308662,77.26704578,35
2,141.9554677,2.2,139.057542,11.78648764,35
2,335.9515339,6.708,136.6199107,49.29003368,35
2,1798.533295,11.528,617.3920958,171.471259,35
2,403.7210378,3.869,355.0352095,23.96945365,35
2,27.99571356,2.169,26.2488095,2.704884578,35
5,328.8921611,8.362,248.6000805,33.86563667,35
2,355.7391701,1.872,307.0586263,21.37376852,35
2,455.5749129,1.545,384.9064821,10.96110405,35
1,792.1200024,2.091,469.4731089,266.854475,35
2,168.1403969,4.072,116.4302366,49.42015207,35
2,297.2261885,5.008,259.0482581,18.76098313,35
2,651.9295953,1.669,568.5771715,68.23348165,35
1,1524.011123,2.184,1075.168824,225.7822163,35
2,145.3552498,3.385,95.04735662,26.73404175,35
2,1479.037995,5.647,252.7231687,378.1766448,35
2,1032.037845,2.043,847.8000944,61.9544635,35
2,115.2224435,1.279,25.61249695,37.63787662,35
2,596.7614098,1.358,578.5784303,49.5023639,35
2,1159.292256,14.055,867.2790785,184.0630127,35
2,82.70037432,1.326,25.94224354,25.67241337,35
2,4449.483278,52.869,688.6748144,636.4266426,35
2,1330.703692,5.85,19.23538406,83.28401423,35
2,4335.17071,68.047,722.3053371,685.9121407,35
2,596.1518443,7.706,391.9451492,127.8622789,35
2,435.4948371,1.03,402.3133107,42.23573903,35
2,760.661512,5.038,274.0894015,332.5849139,35
2,424.9671106,2.683,364.3967618,60.76618215,35
5,22.3591736,1.466,21.02379604,1.950171126,35
2,274.6928037,3.51,261.5893729,20.0543315,35
2,1063.992376,10.639,157.5436447,235.0586725,35
2,461.8668895,3.105,383.0117492,99.37554157,35
2,256.2621309,6.802,215.2045539,23.96324756,35
2,359.0798453,1.56,230.1847084,58.83101485,35
2,3910.335867,294.374,4,708,35
2,160.2804127,1.201,130.0038461,15.4380048,35
2,157.6343554,5.897,131.7649422,36.32984555,35
5,3048.411032,73.102,167.2752223,758.2533638,35
1,1513.057493,1.638,1224.681591,151.3307633,35
3,491.633332,1.622,489.2954118,14.16322294,35
1,1149.735754,6.334,975.5593267,114.3077586,35
2,751.5043833,5.397,411.4425841,132.3319513,35
